Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2013-01-02,16.669017791748047,16.85027257797746,16.444348831102403,16.814446763459195,560518000
2013-01-03,16.4586124420166,16.688444010486382,16.425215561592093,16.634098074612794,352965200
2013-01-04,16.000164031982422,16.353261016011334,15.964641437989275,16.302861673803513,594333600
2013-01-07,15.906046867370605,16.069994319817262,15.641907143170013,15.848360751818596,484156400
2013-01-08,15.948851585388184,16.148626428013703,15.825587809405823,16.06725913731315,458707200
2013-01-09,15.69959545135498,15.939749187020903,15.665893731727024,15.863542926698829,407604400
2013-01-10,15.89421558380127,16.052394022861073,15.651631207274045,16.04723296363718,601146000
2013-01-11,15.796744346618652,15.949155183825429,15.757881585613811,15.817996608321357,350506800
2013-01-14,15.23355770111084,15.408132133939837,15.13518791221862,15.261791912457516,734207600
2013-01-15,14.75294017791748,15.149756126507375,14.675822687904471,15.128807072219868,876772400
2013-01-16,15.365316390991211,15.467026313196659,14.952714091158093,15.017685341361707,690804800
2013-01-17,15.261787414550781,15.506800562818706,15.242054442011797,15.493441486339766,453678400
2013-01-18,15.18042278289795,15.247822968519229,15.07112286198415,15.135487704373062,472922800
2013-01-22,15.32524585723877,15.419667421118056,15.078108565267671,15.318870338389091,461546400
2013-01-23,15.605775833129883,15.635529327376764,15.325241729199414,15.44789909046883,861509600
2013-01-24,13.677559852600098,14.13995510155809,13.669968252510253,13.965987148367239,1460852400
2013-01-25,13.35512924194336,13.85152869033821,13.206968162210199,13.713691345444188,1208026400
2013-01-28,13.657218933105469,13.75983850560024,13.233078355559183,13.292889372961904,785517600
2013-01-29,13.913461685180664,13.972059042621554,13.726742703098619,13.920445243621625,571158000
2013-01-30,13.869745254516602,14.044927696285958,13.799004891418209,13.874906311079867,417155200
2013-01-31,13.829058647155762,13.944126024424346,13.813575480772736,13.874296927822467,319334400
2013-02-01,13.772287368774414,13.950201952028413,13.61228650073641,13.938968586802453,539484400
2013-02-04,13.429208755493164,13.842723190738925,13.419493062949027,13.781090482245064,477117200
2013-02-05,13.900406837463379,13.958092940984098,13.426170218705945,13.4817306094989,573347600
2013-02-06,13.88553237915039,14.163332757444106,13.74070986581021,13.85881422499363,593706400
2013-02-07,14.29840087890625,14.35275692988354,13.867817257709358,14.146628294670371,704580800
2013-02-08,14.504838943481445,14.621798496845637,14.299318591584422,14.474912041100733,633158400
2013-02-11,14.656004905700684,14.80900074135838,14.45201426357738,14.55126071210808,517490400
2013-02-12,14.288629531860352,14.730816990561326,14.283743374467392,14.643172765495342,609053200
2013-02-13,14.261455535888672,14.463921266710566,14.145717497372864,14.267563234705595,475207600
2013-02-14,14.248629570007324,14.40284528897922,14.170147682208537,14.185416113145992,355275200
2013-02-15,14.052268981933594,14.357647330316249,14.0449397450066,14.317641504366287,391745200
2013-02-19,14.047080039978027,14.130754702226369,13.859579385680926,14.080978177716924,435783600
2013-02-20,13.706884384155273,13.976838046931094,13.705356236854135,13.976838046931094,476302400
2013-02-21,13.621687889099121,13.716661379282257,13.522745617991426,13.619855579516733,447182400
2013-02-22,13.766743659973145,13.790867847676056,13.638179451028149,13.719105239015732,330654800
2013-02-25,13.522133827209473,13.89835904044874,13.515109567040708,13.859576382725685,372579200
2013-02-26,13.710549354553223,13.789031218284233,13.365166853999739,13.553279019086933,501499600
2013-02-27,13.576181411743164,13.816513956924505,13.456473827952783,13.694056686672669,587350400
2013-02-28,13.47938060760498,13.67695932812683,13.47938060760498,13.5603055636486,322515200
2013-03-01,13.14560317993164,13.381049635310015,13.130639727689626,13.375551891712432,552448400
2013-03-04,12.827399253845215,13.07628182533326,12.795334247862275,13.064066429635572,582755600
2013-03-05,13.166061401367188,13.289739418070576,12.848774272242437,12.871066959743754,638433600
2013-03-06,12.998716354370117,13.291574365258024,12.961154418413662,13.268975882068451,460250000
2013-03-07,13.148961067199707,13.19263069666556,12.85824118934695,12.963291140160887,468473600
2013-03-08,13.18377685546875,13.297071813638738,13.088804178169967,13.125144578144383,391482000
2013-03-11,13.371580123901367,13.406393996533845,12.982833775030683,13.123613335734866,474236000
2013-03-12,13.08330249786377,13.402422711546903,13.057040218125536,13.302258934390897,465911600
2013-03-13,13.080860137939453,13.268667332356447,12.98955292349444,13.083914801831417,405549200
2013-03-14,13.207595825195312,13.272945750500174,13.144992325500967,13.217672304194465,303875600
2013-03-15,13.548395156860352,13.565801686578205,13.35264712637357,13.373413297356183,643960800
2013-03-18,13.916680335998535,13.9698148534666,13.473271319923178,13.480905533436623,606197200
2013-03-19,13.879120826721191,14.07700533936973,13.696198134808943,14.032113353585219,526775200
2013-03-20,13.80551815032959,13.975003841915624,13.729479381979218,13.968591169533296,308660800
2013-03-21,13.8253755569458,13.985698980580443,13.745062171967692,13.748726791239614,383255600
2013-03-22,14.105703353881836,14.111504440499589,13.83697131887283,13.881861650375129,395105200
2013-03-25,14.156709671020508,14.351236185684701,14.101742019101916,14.190606172251105,501135600
2013-03-26,14.082196235656738,14.225723051827144,14.063568165725503,14.21350765664373,294294000
2013-03-27,13.80551815032959,13.949656498536646,13.76429242996324,13.939274231907476,331237200
2013-03-28,13.517857551574707,13.797583567895815,13.486098340657836,13.736508225013132,442839600
2013-04-01,13.097966194152832,13.54962034144209,13.062237378226657,13.494651865970958,389732000
2013-04-02,13.124837875366211,13.379828165594203,13.021314426964183,13.05796061705963,529519200
2013-04-03,13.192018508911133,13.353563431134184,13.140714667625845,13.173084647498065,363216000
2013-04-04,13.061627388000488,13.283942765736855,12.986199334869005,13.246076658263116,358447600
2013-04-05,12.92359447479248,12.97703561201083,12.816100615075724,12.963292883044447,383695200
2013-04-08,13.015511512756348,13.05490494088601,12.90191159405086,12.973979982646599,300829200
2013-04-09,13.03902530670166,13.085442178116141,12.90985035499989,13.020092259364928,306614000
2013-04-10,13.305010795593262,13.346848121235517,13.009404721373427,13.073228945454309,375928000
2013-04-11,13.263476371765137,13.375243957664066,13.167892143225599,13.244847489427373,328364400
2013-04-12,13.125143051147461,13.257981814488563,13.103461130750192,13.257981814488563,238613200
2013-04-15,12.821292877197266,13.06681664789252,12.812131329479929,13.039637797387947,317520000
2013-04-16,13.016426086425781,13.027724102599707,12.843276547607816,12.873814216875038,305771200
2013-04-17,12.300617218017578,12.844190728908393,12.157395420768841,12.834112623097527,945056000
2013-04-18,11.97234058380127,12.391929621660207,11.90179790001074,12.367499646817643,666299200
2013-04-19,11.925924301147461,12.202902302797575,11.760103146607825,11.84774739391503,609274400
2013-04-22,12.1744966506958,12.282296262984715,11.948518420049655,11.990354099443822,429920400
2013-04-23,12.402313232421875,12.471022794401668,12.1787755690471,12.336961681078597,664238400
2013-04-24,12.381850242614746,12.680815076810973,11.98608045044551,12.017840474563412,969651200
2013-04-25,12.471022605895996,12.640812525792706,12.428880306947006,12.558055260052841,384837600
2013-04-26,12.740365982055664,12.788310187748943,12.467052614894909,12.514691843414461,764097600
2013-04-29,13.134913444519043,13.24179569861409,12.825870491405748,12.839612402309752,640326400
2013-04-30,13.521520614624023,13.596949449939993,13.194461184693974,13.286990756284661,691538400
2013-05-01,13.414945602416992,13.587178600386803,13.265311085945655,13.5728259185099,506909200
2013-05-02,13.605195999145508,13.698945484422438,13.455865652260675,13.490983689027194,421828400
2013-05-03,13.741393089294434,13.840641123720724,13.716045739839936,13.782007234415095,361300800
2013-05-06,14.069063186645508,14.114563486282076,13.873620163316819,13.916372407292338,496641600
2013-05-07,14.006464958190918,14.222977576702728,13.854997292217252,14.1991583672195,483753200
2013-05-08,14.16464900970459,14.211372492855421,13.919431044693843,14.018067515808449,472598000
2013-05-09,14.04107666015625,14.232586287822285,14.00449653839742,14.134526542163156,398487600
2013-05-10,13.924261093139648,14.131448787801938,13.847718994030789,14.07796092466137,334852000
2013-05-13,13.978673934936523,14.07581268959945,13.879077571422313,13.879384567317564,316948800
2013-05-14,13.644220352172852,13.992810791897943,13.591654299775938,13.951312184096784,447118000
2013-05-15,13.182815551757812,13.556306375865004,12.983314215837767,13.499745263256148,741613600
2013-05-16,13.358955383300781,13.459475180551305,12.87695384821474,13.010364884784778,603204000
2013-05-17,13.318378448486328,13.528332412288776,13.24921409115304,13.49636298165669,427904400
2013-05-20,13.615635871887207,13.703859428760254,13.221242203901246,13.276881513492196,451578400
2013-05-21,13.515114784240723,13.694021131485338,13.347275062860058,13.468697668133705,456022000
2013-05-22,13.56706428527832,13.782244558136224,13.470848180209323,13.650062331891764,443038400
2013-05-23,13.591349601745605,13.714924458661335,13.396151136663345,13.401069636939932,353021200
2013-05-24,13.683879852294922,13.69955716495989,13.536635911609297,13.551698411604175,276166800
2013-05-28,13.569829940795898,13.867084797309964,13.551694203926235,13.829890694429626,386145200
2013-05-29,13.677728652954102,13.756116019514263,13.507121869131074,13.52556624509035,330576400
2013-05-30,13.881535530090332,13.971296524778047,13.664203798439448,13.699247294536528,353519600
2013-05-31,13.824664115905762,14.051217161255353,13.817593362526628,13.909811943805051,384302800
2013-06-03,13.855097770690918,13.905510754426448,13.601800764469512,13.855404766521273,372352400
2013-06-04,13.811756134033203,13.969144877443629,13.752735765676592,13.931949125284977,292728800
2013-06-05,13.682644844055176,13.855096036370362,13.63960879492436,13.699243958772668,290589600
2013-06-06,13.478224754333496,13.740743925555865,13.342662302400589,13.693712004221323,416934000
2013-06-07,13.58120346069336,13.625161318707061,13.303313984860212,13.417974452340456,404535600
2013-06-10,13.491445541381836,13.804684751186365,13.427199679228252,13.670966709554978,450153200
2013-06-11,13.451787948608398,13.610406279454498,13.320221365924482,13.394612852526084,286112400
2013-06-12,13.285489082336426,13.563993451048965,13.26427845753896,13.510198578497624,265227200
2013-06-13,13.401378631591797,13.437651755697232,13.17974401531073,13.295019330625209,285832400
2013-06-14,13.219704627990723,13.411522043036552,13.172057064876737,13.384163294460587,271866000
2013-06-17,13.279648780822754,13.393386659174212,13.229235784930424,13.262434847371242,259414400
2013-06-18,13.272578239440918,13.368794363196676,13.224624496352847,13.266123117297054,195025600
2013-06-19,13.002984046936035,13.269191227528419,13.002984046936035,13.261198666984528,310940000
2013-06-20,12.813631057739258,13.094593025927265,12.762295437346607,12.889251365201249,357310800
2013-06-21,12.710956573486328,12.910766524466556,12.544961308771118,12.864348592834064,481118400
2013-06-24,12.374051094055176,12.562179661931625,12.236028526206276,12.523447285579277,480746000
2013-06-25,12.376814842224121,12.535432360174559,12.260002931839605,12.471186507180851,314162800
2013-06-26,12.236639022827148,12.443211062758685,12.162555360396624,12.415852321566598,367724000
2013-06-27,12.104765892028809,12.338696713272112,12.097388962858059,12.272914238169868,337246000
2013-06-28,12.189301490783691,12.30426814619072,11.953833225718853,12.030376151557608,578516400
2013-07-01,12.579388618469238,12.67314627983075,12.333469400109395,12.378657701871878,391053600
2013-07-02,12.86435317993164,12.960877131635426,12.58708004128989,12.602142541938449,469865200
2013-07-03,12.935358047485352,13.002371785889173,12.83237983168779,12.937202484895854,240928800
2013-07-05,12.831457138061523,13.011900903348728,12.767826099830103,12.922755558155822,274024800
2013-07-08,12.758605003356934,12.941508045913306,12.623349523714937,12.914150118296492,298138400
2013-07-09,12.983009338378906,13.018359834316326,12.615052587998468,12.714034961636832,352584400
2013-07-10,12.933205604553223,13.058317888294205,12.856971321898984,12.898469931762644,281405600
2013-07-11,13.134859085083008,13.16437008119234,12.946731409952127,13.001448073549478,326292400
2013-07-12,13.110886573791504,13.211713381435132,13.01559307975518,13.145930072459791,279563200
2013-07-15,13.1394681930542,13.263043011918684,13.058315426012648,13.064771366060002,241917200
2013-07-16,13.224318504333496,13.239994996203006,13.038956177520161,13.111194614370946,216538000
2013-07-17,13.227693557739258,13.286407734480028,13.163447710807993,13.208943009859526,198990400
2013-07-18,13.272269248962402,13.367869724881116,13.236918759584256,13.322067422442737,218878800
2013-07-19,13.062931060791016,13.340511945297742,13.044486684599317,13.313461014394427,268721600
2013-07-22,13.104737281799316,13.210482581020397,13.078915974773526,13.20156820920172,207796400
2013-07-23,12.879720687866211,13.124717322138775,12.87111331253751,13.09520714185629,369395600
2013-07-24,13.541241645812988,13.666660101282327,13.379857072714163,13.492672283476473,591936800
2013-07-25,13.47945499420166,13.568601162163773,13.396764767705454,13.547083546195902,229493600
2013-07-26,13.555998802185059,13.557535423064088,13.351578153760258,13.381088333900236,200152400
2013-07-29,13.765031814575195,13.832659558398525,13.531715770046878,13.550159327069338,248057600
2013-07-30,13.935023307800293,14.052757042707928,13.809296188589997,13.831736437107775,309422400
2013-07-31,13.910736083984375,14.058594795911429,13.815442609354744,13.986357200372492,322957600
2013-08-01,14.038310050964355,14.041998926804435,13.933179552056005,14.009723315315348,206250800
2013-08-02,14.2184476852417,14.227977692680083,14.03769767336123,14.079196300067084,274783600
2013-08-05,14.43085765838623,14.468360404309063,14.206456816263747,14.284535550114645,318855600
2013-08-06,14.301745414733887,14.505858193140819,14.207065953004435,14.386894874463419,334857600
2013-08-07,14.293447494506836,14.355542732682347,14.19477214589809,14.257174379884166,298858000
2013-08-08,14.264984130859375,14.360597796277508,14.17029753411335,14.35317133172767,255777200
2013-08-09,14.061996459960938,14.247963779043454,14.037243232320318,14.191647252922575,266865200
2013-08-12,14.461465835571289,14.50138100133899,14.129448135388385,14.1365655742789,364434000
2013-08-13,15.148713111877441,15.306212324461509,14.482820031468654,14.572246626182496,881941200
2013-08-14,15.42503547668457,15.602956674811237,15.267227210239213,15.405851266357704,756372400
2013-08-15,15.406774520874023,15.545709218066847,15.133548732110947,15.36067062291529,490294000
2013-08-16,15.54354190826416,15.562417089950511,15.436170514910197,15.476085690750866,362306000
2013-08-19,15.710941314697266,15.896597924917915,15.595214749557547,15.605734745469006,510518400
2013-08-20,15.50455093383789,15.798509277228064,15.496815448884723,15.771898614078978,358688400
2013-08-21,15.544466972351074,15.692682227750671,15.508572407042404,15.58252634961842,335879600
2013-08-22,15.563039779663086,15.644420227456582,15.415751513988988,15.625545040137869,244207600
2013-08-23,15.503010749816895,15.57510728492264,15.451336168063051,15.572631796484288,222731600
2013-08-26,15.563346862792969,15.787064547454456,15.48691740980843,15.494652896714822,330965600
2013-08-27,15.118386268615723,15.549112899809991,15.047527493264464,15.409558509091031,424188800
2013-08-28,15.189862251281738,15.341483381231628,15.038242773860214,15.038242773860214,307608000
2013-08-29,15.21462345123291,15.363149457302063,15.196986008668812,15.213076684040931,239657600
2013-08-30,15.075996398925781,15.253297858079303,15.053717006690572,15.2239026771655,272297200
2013-09-03,15.11807918548584,15.490012200615737,15.080019793603988,15.257940964475923,331928800
2013-09-04,15.430908203125,15.54075673214914,15.356336200646652,15.457829545419349,345032800
2013-09-05,15.325085639953613,15.492488455136579,15.274648809890738,15.479182293619386,236367600
2013-09-06,15.416364669799805,15.452257586502173,15.160467343041287,15.423173086780182,359525600
2013-09-09,15.662359237670898,15.716509285266252,15.579123039327076,15.626155647500031,340687200
2013-09-10,15.30558967590332,15.701968456769917,15.146543727042204,15.663289375694283,743195600
2013-09-11,14.472297668457031,14.65733456920032,14.382562075771698,14.45063632727403,898696400
2013-09-12,14.626395225524902,14.71024948481516,14.419695294376078,14.496744440847676,404051200
2013-09-13,14.385348320007324,14.599782072834845,14.379161253241607,14.522734583282281,298835600
2013-09-16,13.928013801574707,14.283547077230141,13.838279843540052,14.26467354755824,543706800
2013-09-17,14.088916778564453,14.224756281669285,13.846943626393212,13.861176855188994,399380800
2013-09-18,14.37854290008545,14.430217471629799,14.254152109428016,14.332128327301113,456862000
2013-09-19,14.614326477050781,14.723555310675957,14.519950570240685,14.564818373529093,404541200
2013-09-20,14.463017463684082,14.807720086082501,14.419387399891479,14.790702345118323,699302800
2013-09-23,15.181815147399902,15.37582690177762,14.933033654809869,15.35076300836223,762106800
2013-09-24,15.134163856506348,15.331269156592434,15.09455771333164,15.313013677656773,364344400
2013-09-25,14.899931907653809,15.15087832408085,14.896838373703543,15.1372647916651,316957200
2013-09-26,15.045051574707031,15.117457114788296,14.973264080317662,15.038244809453243,237221600
2013-09-27,14.937679290771484,14.99708934249155,14.874865030363388,14.96954995521679,228040400
2013-09-30,14.752023696899414,14.90395221917265,14.679616503583077,14.767494669690805,260156400
2013-10-01,15.098899841308594,15.135412477949757,14.802465816146112,14.804632282162702,353883600
2013-10-02,15.14840030670166,15.21771231140908,14.968623378963645,15.026795688758142,289184000
2013-10-03,14.958100318908691,15.234730265971868,14.87548381468835,15.177794052898147,322753200
2013-10-04,14.946340560913086,14.99491993136895,14.809263349656367,14.972022501119726,258868400
2013-10-07,15.092399597167969,15.244019142640349,15.018136591674963,15.055577943628835,312292400
2013-10-08,14.881677627563477,15.181823156326352,14.869300185701901,15.16016180680412,290917200
2013-10-09,15.056497573852539,15.09362823199023,14.799362519471707,14.996158808416537,301725200
2013-10-10,15.15087890625,15.235661900596623,15.07042719010594,15.202864159854057,278602800
2013-10-11,15.248966217041016,15.280836885221738,15.012253050899192,15.068878598751553,267738800
2013-10-14,15.34891128540039,15.39656360291876,15.14190397306256,15.156756900994836,261898000
2013-10-15,15.430603981018066,15.533335101621724,15.332825489961897,15.39440037470296,320073600
2013-10-16,15.505793571472168,15.549732660200256,15.447621252039086,15.4958916187978,251101200
2013-10-17,15.610690116882324,15.619354325819943,15.461546080064121,15.470828334804269,253593200
2013-10-18,15.746527671813965,15.757976390487086,15.64812950428045,15.6567937121331,290542000
2013-10-21,16.132387161254883,16.223358868599913,15.82790874021361,15.83564422726324,398106800
2013-10-22,16.08627700805664,16.351767242506295,15.719913142882673,16.288643967606927,534063600
2013-10-23,16.2437801361084,16.26575050483355,16.059359588582392,16.059359588582392,313723200
2013-10-24,16.458833694458008,16.476162110228355,16.166114678716593,16.245017965745653,384764800
2013-10-25,16.274723052978516,16.49967681439388,16.24842140770104,16.440575781363997,337792000
2013-10-28,16.39601707458496,16.430673901153934,16.189627839381895,16.370024454658232,550440800
2013-10-29,15.987567901611328,16.685949471802786,15.921351094980285,16.59374004846349,635807200
2013-10-30,16.241931915283203,16.323001704767442,15.99810119575938,16.078243916225304,354163600
2013-10-31,16.173851013183594,16.322067986206115,16.12960289832646,16.245020476977743,275696400
2013-11-01,16.091228485107422,16.23882570477656,15.96157772302267,16.214690528623713,274890000
2013-11-04,16.299165725708008,16.301332190505768,16.053479363482587,16.124338130883956,244627600
2013-11-05,16.258935928344727,16.36538021752643,16.183126204124292,16.23201624643626,265213200
2013-11-06,16.212881088256836,16.33550819629228,16.12822475156618,16.31340955310243,223375600
2013-11-07,15.950502395629883,16.283524424397825,15.947079974417157,16.17116961047156,262620400
2013-11-08,16.201677322387695,16.219417738549836,15.953622323234956,16.01555836624383,279316800
2013-11-11,16.154678344726562,16.236221415743064,16.010265097222472,16.183934319143813,227452400
2013-11-12,16.184555053710938,16.30624798668824,16.09087312023555,16.111725125264712,204276800
2013-11-13,16.203857421875,16.254277905017986,16.089632604785727,16.122001843551683,197220800
2013-11-14,16.438217163085938,16.47307467985634,16.242449264073752,16.271705243887585,282419200
2013-11-15,16.339550018310547,16.467155315866734,16.323988720984495,16.389036340035737,317920400
2013-11-18,16.141603469848633,16.408022128384737,16.12822128571261,16.339550423838798,244944000
2013-11-19,16.17024040222168,16.28944341930498,16.12106489834649,16.154055785651366,208938800
2013-11-20,16.02862548828125,16.197316472948163,16.007773482106664,16.160278190477992,193916800
2013-11-21,16.219728469848633,16.221907584010648,15.987236436233697,16.109551061588466,262026800
2013-11-22,16.178028106689453,16.2514797363599,16.138501522540025,16.169313309351548,223725600
2013-11-25,16.30064582824707,16.366938420481013,16.215367854058506,16.215989508134065,229311600
2013-11-26,16.601301193237305,16.68658084249943,16.30874143284619,16.312474682217466,401382800
2013-11-27,16.992210388183594,16.99345535846255,16.601298031473544,16.691868372635344,363448400
2013-11-29,17.30687141418457,17.377209745831003,17.049790854029176,17.101767119610006,318127600
2013-12-02,17.156238555908203,17.563955666466764,17.143478021450118,17.366944450213158,472544800
2013-12-03,17.625896453857422,17.627764741546375,17.356989352150332,17.376285572596107,450968000
2013-12-04,17.584800720214844,17.71520843163858,17.454703835777398,17.600362015646027,377809600
2013-12-05,17.675065994262695,17.90040069450188,17.62869291545257,17.82290334956324,447580000
2013-12-06,17.429807662963867,17.639270184829765,17.41580382422211,17.609390896376134,344352400
2013-12-09,17.629314422607422,17.727352951284413,17.4572009722511,17.4572009722511,320493600
2013-12-10,17.601926803588867,17.67444593466692,17.466539142524674,17.54061407150525,278269600
2013-12-11,17.471519470214844,17.77061830023212,17.419544848578056,17.647057027130522,359718800
2013-12-12,17.445995330810547,17.59538847487097,17.430123202674263,17.49579415361535,262290000
2013-12-13,17.255826950073242,17.518821524588112,17.232174176485668,17.517887381316417,332822000
2013-12-16,17.351377487182617,17.51135369611228,17.27388181687322,17.27419264394029,282592800
2013-12-17,17.273263931274414,17.41176319693769,17.223154270649015,17.298785002334302,229902400
2013-12-18,17.14191436767578,17.1630788624716,16.769365737182508,17.10861265926188,565863200
2013-12-19,16.945526123046875,17.117950364359405,16.92280582927144,17.1023890657768,320308800
2013-12-20,17.087446212768555,17.168056782695324,16.956727672430993,16.975713051520493,436413600
2013-12-23,17.743223190307617,17.76283022724694,17.51508776923614,17.678173903208563,501306400
2013-12-24,17.667905807495117,17.798935206845186,17.616862019284522,17.736999173880804,167554800
2013-12-26,17.550569534301758,17.72486207325726,17.534384918423047,17.681288107429964,204008000
2013-12-27,17.43198585510254,17.566439321682743,17.413623790010295,17.5480772565905,225884400
2013-12-30,17.25862693786621,17.431985304881046,17.190155236450924,17.35013141994159,253629600
2013-12-31,17.460933685302734,17.469025162321138,17.242445521860276,17.247737893024325,223084400
2014-01-02,17.21537208557129,17.33675423805737,17.18082539456712,17.294737722699235,234684800
2014-01-03,16.837215423583984,17.23310599170185,16.820096667029816,17.206963278517662,392467600
2014-01-06,16.92902946472168,17.018353173805508,16.607522953072053,16.727349265207618,412610800
2014-01-07,16.80795669555664,16.99220727657279,16.741974945030996,16.94116516665891,317209200
2014-01-08,16.914396286010742,16.97975470938835,16.76593737239221,16.769670619738566,258529600
2014-01-09,16.698410034179688,17.02022748680463,16.66199505601662,17.01835919962847,279148800
2014-01-10,16.586984634399414,16.831615519810086,16.530028480708353,16.801425400756482,304976000
2014-01-13,16.67382049560547,16.88452635571707,16.491747295504773,16.492681438946438,378492800
2014-01-14,17.005596160888672,17.01617757837035,16.733886768796346,16.75131635467647,332561600
2014-01-15,17.34702491760254,17.435416177388504,17.16962074375328,17.227511051696894,391638800
2014-01-16,17.250232696533203,17.33115413823512,17.170243736319964,17.270463056958683,229278000
2014-01-17,16.82757568359375,17.182384089340825,16.8036104086286,17.164022014674433,426739600
2014-01-21,17.08901023864746,17.120132841927834,16.819790744516116,16.837531160282587,328526800
2014-01-22,17.164949417114258,17.344841829031072,17.04979214406771,17.146274860415048,379985200
2014-01-23,17.310298919677734,17.320258685422026,16.956424719506128,17.11608847419562,403239200
2014-01-24,16.99563980102539,17.292868652984875,16.954555768937734,17.24244817196586,429354800
2014-01-27,17.133508682250977,17.267340480873713,16.985673047081512,17.12012649969457,554878800
2014-01-28,15.764082908630371,16.02863172408451,15.626203639032006,15.834421265631418,1065523200
2014-01-29,15.58511734008789,15.791155800355794,15.518824739340335,15.68471331692496,502810000
2014-01-30,15.554929733276367,15.764081484627878,15.459070314598842,15.640831048621246,678501600
2014-01-31,15.580450057983398,15.609395209571034,15.361029386639627,15.411760693151985,464797200
2014-02-03,15.609395027160645,15.802362148097515,15.53999082419648,15.64300923375972,401464000
2014-02-04,15.835348129272461,15.8562017983385,15.647673418561684,15.74384530111325,376681200
2014-02-05,15.953618049621582,16.037340225420756,15.756294410521678,15.765943345988218,328344800
2014-02-06,16.046607971191406,16.077605844231968,15.89945084448908,15.969899187841756,257765200
2014-02-07,16.27110481262207,16.372862079211778,16.19909300680575,16.324331947780784,370280400
2014-02-10,16.56259536743164,16.656525383175037,16.218500226802103,16.23916436207032,345559200
2014-02-11,16.78082847595215,16.836871464338916,16.57856472248394,16.613319869685842,282256800
2014-02-12,16.779571533203125,16.893540304958268,16.695662572619707,16.811821829585668,308100800
2014-02-13,17.046022415161133,17.059172016937673,16.725721592538886,16.740123616966827,307398000
2014-02-14,17.032241821289062,17.09455025791422,16.945202638946004,16.984651439012044,272924400
2014-02-18,17.094867706298828,17.25767765821997,17.08296885332122,17.095180393975447,260251600
2014-02-19,16.824975967407227,17.123045904834132,16.730420554345166,17.056042121202353,313768000
2014-02-20,16.630226135253906,16.81338918220971,16.562909673132225,16.687835903982563,305858000
2014-02-21,16.445507049560547,16.73731499417635,16.425155588672713,16.681582992583092,278784800
2014-02-24,16.51750946044922,16.591715081689298,16.35689169592993,16.379747990416625,288909600
2014-02-25,16.345619201660156,16.580755265101022,16.312430840126858,16.57480751207936,231952000
2014-02-26,16.198150634765625,16.43767103186208,16.14335839799275,16.39415059892484,276217200
2014-02-27,16.521268844604492,16.556022318698012,16.15744759300382,16.19157569184181,301882000
2014-02-28,16.47649574279785,16.68032292563898,16.347497885201175,16.56541440447076,371968800
2014-03-03,16.524091720581055,16.614577195234926,16.369107295307682,16.388206328672364,238781200
2014-03-04,16.633039474487305,16.67687425539024,16.524394765183956,16.625526612744146,259140000
2014-03-05,16.668115615844727,16.742944960073693,16.5669837178243,16.623030062260547,200062800
2014-03-06,16.617698669433594,16.73323254411966,16.534727776708863,16.681570538847122,185488800
2014-03-07,16.607995986938477,16.65621341941049,16.470545537270283,16.628347435496423,220729600
2014-03-10,16.623023986816406,16.698480350998885,16.542243573004953,16.54287062030736,178584000
2014-03-11,16.784900665283203,16.867871596505573,16.675316164102448,16.76486356998216,279224400
2014-03-12,16.801185607910156,16.824354601434624,16.656847593978856,16.735435896999675,199326400
2014-03-13,16.614578247070312,16.896679448688026,16.567925903819642,16.827172473625524,257742800
2014-03-14,16.42796516418457,16.622085648308346,16.37505072804688,16.556334298717374,237199200
2014-03-17,16.492155075073242,16.593285305268395,16.46428908158445,16.52221322682569,199544800
2014-03-18,16.63805389404297,16.65590049902445,16.443933396946544,16.46584995756608,209647200
2014-03-19,16.633670806884766,16.789593244522123,16.56290976411776,16.664981372738826,224756000
2014-03-20,16.553518295288086,16.677819158065063,16.511250283271508,16.590776616506275,208398400
2014-03-21,16.684078216552734,16.711631513660077,16.47931297458338,16.654647121614857,374046400
2014-03-24,16.8819522857666,16.922967858669644,16.752641783939737,16.857843576478977,355700800
2014-03-25,17.063560485839844,17.087356524340716,16.894486714429647,16.954290334483307,282293200
2014-03-26,16.900426864624023,17.189104373418598,16.871622821746055,17.11145585727299,299768000
2014-03-27,16.82779312133789,16.954286148961803,16.754528897494012,16.907946506478968,222031600
2014-03-28,16.809003829956055,16.874128130430705,16.72728534872524,16.854716416968557,200564000
2014-03-31,16.80525016784668,16.932681250750722,16.779887354196212,16.883211390396745,168669200
2014-04-01,16.9589786529541,16.965867813102783,16.80618644476339,16.837182649053698,200760000
2014-04-02,16.987154006958008,17.016272407783163,16.915454919500686,16.98183163014473,180420800
2014-04-03,16.86943244934082,16.98559171221968,16.83342655587087,16.950838241273715,162344000
2014-04-04,16.651201248168945,16.907315796673554,16.612377822841168,16.901368043900234,275251200
2014-04-07,16.389766693115234,16.62239960752134,16.34029850545681,16.53222684670956,289850400
2014-04-08,16.388826370239258,16.472737006081573,16.24041681134992,16.44361860082554,243888400
2014-04-09,16.6042423248291,16.609564703830536,16.344370439774448,16.363782157596518,206169600
2014-04-10,16.39008140563965,16.6643552898908,16.38037471163148,16.615510804331347,239652000
2014-04-11,16.268917083740234,16.369734632244132,16.191581213600994,16.249816377911035,271717600
2014-04-14,16.333728790283203,16.34875619499227,16.193773438470114,16.340616281102903,205674000
2014-04-15,16.217248916625977,16.332468450729788,16.00966447054314,16.289575067151713,266490000
